Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,mean_work_hours
34,0.0,2,2,8,2,1,1,175,1.0,1,2,0.0,24390,3.0,0,11,8,2,14.0,2,7,5,4,3,4.0,3.0,3.0,7.585962725546059
46,0.0,2,1,2,3,1,1,176,1.0,1,0,1.0,88370,2.0,0,18,8,0,15.0,3,3,1,2,3,3.0,4.0,3.0,9.179540598290597
31,0.0,2,1,7,3,1,1,177,1.0,2,5,0.0,53430,1.0,0,14,8,1,13.0,3,13,0,3,3,3.0,2.0,4.0,6.378153248587571
33,1.0,2,1,10,3,1,1,178,0.0,4,5,1.0,67280,7.0,0,22,8,0,15.0,2,7,7,2,4,2.0,3.0,4.0,8.47764719848053
33,1.0,2,2,5,4,2,1,179,1.0,2,5,0.0,66520,7.0,0,25,8,0,8.0,5,4,1,3,4,1.0,4.0,3.0,6.965121812386157
30,0.0,2,1,2,3,1,1,180,1.0,1,7,2.0,48500,0.0,0,12,8,1,4.0,4,3,1,3,3,4.0,2.0,3.0,6.4746207929921615
35,0.0,2,1,12,2,3,1,181,0.0,2,8,1.0,28090,4.0,0,23,8,1,10.0,2,8,0,1,4,4.0,3.0,3.0,8.876004361799817
31,1.0,1,1,22,2,3,1,182,0.0,2,7,1.0,56890,3.0,0,15,8,2,12.0,2,1,0,2,3,1.0,3.0,3.0,6.588341861598441
34,1.0,1,2,17,1,2,1,183,1.0,1,5,0.0,20010,9.0,0,22,8,1,11.0,5,3,0,4,4,2.0,1.0,3.0,10.995573136427566
42,0.0,1,1,2,4,3,1,184,0.0,1,6,1.0,29770,4.0,0,15,8,3,8.0,3,2,2,2,3,2.0,3.0,3.0,7.810652071563088
36,0.0,0,1,3,4,3,1,185,1.0,1,6,2.0,40250,1.0,0,11,8,0,10.0,3,10,9,3,3,2.0,4.0,2.0,7.22925660291439
22,1.0,1,1,7,3,3,1,186,0.0,2,2,2.0,37850,5.0,0,13,8,2,4.0,2,2,1,3,3,3.0,3.0,3.0,6.419389838556505
48,0.0,2,1,6,3,3,1,187,1.0,1,2,1.0,108540,2.0,0,14,8,1,14.0,6,9,6,3,3,2.0,4.0,3.0,6.779623617123617
41,0.0,0,1,3,2,1,1,189,0.0,2,6,2.0,99360,7.0,0,17,8,1,16.0,2,14,1,2,3,4.0,4.0,3.0,6.192049516908213
35,0.0,2,1,22,3,3,1,190,0.0,1,8,1.0,29660,9.0,0,18,8,0,15.0,2,11,6,2,3,2.0,3.0,3.0,6.014660228898426
40,0.0,2,1,15,3,1,1,191,0.0,2,2,2.0,25710,7.0,0,14,8,0,22.0,1,20,5,3,3,2.0,3.0,3.0,7.3010291438979955
39,0.0,1,1,12,1,3,1,192,1.0,1,6,1.0,99910,1.0,0,16,8,1,8.0,3,8,0,3,3,3.0,3.0,3.0,7.061997245179063
31,0.0,2,1,1,4,1,1,193,1.0,3,5,2.0,61420,4.0,0,13,8,2,10.0,2,6,0,2,3,2.0,4.0,4.0,8.724735996326904
42,0.0,2,1,5,3,3,1,194,1.0,3,7,1.0,53900,1.0,0,14,8,0,10.0,3,10,5,3,3,4.0,1.0,2.0,10.807604755178907
45,0.0,2,1,2,1,3,1,195,0.0,4,7,1.0,44040,0.0,0,23,8,0,9.0,2,8,3,3,4,4.0,2.0,4.0,7.41028883972468
26,1.0,1,1,2,1,1,1,196,0.0,2,2,0.0,59930,0.0,0,12,8,0,8.0,3,7,1,3,3,3.0,3.0,2.0,9.190491803278686
29,0.0,2,1,5,3,3,1,197,1.0,1,6,0.0,51300,4.0,0,11,8,0,8.0,3,3,1,2,3,4.0,4.0,4.0,7.393010477582846
33,0.0,2,1,16,3,3,1,198,0.0,1,2,0.0,20900,4.0,0,16,8,0,10.0,2,6,0,3,3,1.0,3.0,3.0,7.402587597971416
31,0.0,2,1,2,4,1,1,199,0.0,1,7,0.0,29090,9.0,0,14,8,2,10.0,2,5,0,3,3,3.0,4.0,2.0,6.711708214624881
18,1.0,1,1,2,3,5,1,200,1.0,1,7,2.0,34680,1.0,0,18,8,2,0.0,4,0,0,4,3,2.0,2.0,3.0,9.230231673582297
40,0.0,0,1,1,4,5,1,201,0.0,2,2,0.0,30680,3.0,0,19,8,0,20.0,3,1,0,2,3,3.0,1.0,3.0,6.880860065086006
41,0.0,0,1,23,3,1,1,202,1.0,2,4,2.0,26700,2.0,0,15,8,2,10.0,2,8,0,2,3,1.0,3.0,3.0,9.292572463768115
26,0.0,2,1,9,4,3,1,203,1.0,3,0,0.0,26930,5.0,0,17,8,3,8.0,3,0,0,2,3,1.0,3.0,3.0,6.0161487142164
35,0.0,2,1,16,4,3,1,204,1.0,2,1,2.0,95260,1.0,0,15,8,0,5.0,2,5,0,2,3,1.0,3.0,3.0,6.326000243664718
34,0.0,2,1,26,3,3,1,205,1.0,1,2,2.0,52370,1.0,0,19,8,1,10.0,3,10,5,2,3,4.0,4.0,3.0,6.406121659634318
26,1.0,2,2,1,3,2,1,206,0.0,2,4,2.0,24260,1.0,0,22,8,0,1.0,3,1,0,1,4,3.0,4.0,1.0,8.751425846447306
37,0.0,2,1,8,1,1,1,207,1.0,1,7,2.0,41930,4.0,0,16,8,1,12.0,5,6,1,3,3,2.0,4.0,4.0,7.389827546296297
46,0.0,1,1,4,1,3,1,208,1.0,5,1,1.0,29110,5.0,0,13,8,0,28.0,3,2,1,3,3,1.0,3.0,2.0,6.196189083820662
41,0.0,2,1,24,1,1,1,209,1.0,1,5,1.0,26610,7.0,0,14,8,1,22.0,2,18,11,3,3,2.0,1.0,3.0,7.706279637377963
37,0.0,0,1,7,2,3,1,210,1.0,1,7,0.0,20280,1.0,0,16,8,1,9.0,3,9,7,3,3,1.0,2.0,3.0,7.506634393729828
52,0.0,2,2,2,1,3,1,211,1.0,1,2,0.0,99800,6.0,0,11,8,1,18.0,2,10,6,3,3,4.0,1.0,3.0,9.075687613843352
32,1.0,0,1,7,2,1,1,212,0.0,2,5,1.0,32980,8.0,0,22,8,0,6.0,4,4,1,2,4,4.0,3.0,3.0,5.993242277547257
24,0.0,1,2,22,3,1,1,213,0.0,1,0,1.0,29350,0.0,0,14,8,2,3.0,5,2,2,2,3,4.0,4.0,3.0,6.030856290174471
38,0.0,2,1,5,3,1,1,214,0.0,1,6,1.0,154270,3.0,0,16,8,1,18.0,2,1,0,3,3,3.0,3.0,3.0,6.020102278010228
37,0.0,2,1,1,4,5,1,215,0.0,5,6,1.0,39440,6.0,0,11,8,2,8.0,3,6,4,3,3,2.0,2.0,2.0,6.8990951711204875
24,0.0,2,2,1,3,2,1,217,0.0,1,7,1.0,34070,1.0,0,15,8,2,6.0,2,6,1,2,3,2.0,4.0,3.0,8.983126503126503
26,0.0,2,1,19,4,5,1,218,0.0,4,7,1.0,119940,1.0,0,14,8,1,6.0,6,5,1,3,3,1.0,2.0,4.0,7.383425160697889
24,0.0,2,2,7,3,3,1,219,0.0,1,2,1.0,12320,1.0,0,12,8,0,1.0,4,1,0,1,3,4.0,2.0,3.0,6.823666187739463
25,0.0,2,1,2,3,1,1,221,1.0,1,6,1.0,190940,1.0,0,16,8,0,7.0,3,7,0,2,3,2.0,3.0,3.0,7.409312285854137
24,1.0,1,1,2,3,3,1,222,1.0,2,6,1.0,39190,1.0,0,21,8,0,6.0,3,6,1,3,4,1.0,3.0,3.0,10.825435862691958
30,1.0,1,1,9,3,4,1,223,1.0,2,0,1.0,68250,1.0,0,14,8,0,1.0,2,1,0,3,3,2.0,1.0,4.0,6.877650214592275
34,0.0,2,2,6,2,1,1,224,1.0,4,5,1.0,102480,1.0,0,12,8,1,6.0,4,6,1,3,3,2.0,4.0,3.0,8.906513949013949
31,1.0,2,1,9,1,3,1,225,0.0,1,8,0.0,189470,2.0,0,12,8,2,9.0,2,3,1,2,3,2.0,1.0,1.0,6.68345188284519
35,0.0,2,1,2,3,1,1,226,0.0,5,7,2.0,24960,4.0,0,17,8,3,9.0,3,3,0,3,3,1.0,4.0,3.0,7.924495583449559
31,0.0,2,2,1,3,2,1,227,0.0,2,7,0.0,64650,4.0,0,17,8,0,13.0,3,7,5,3,3,1.0,4.0,4.0,6.310503323836658
27,0.0,2,2,22,4,3,1,228,1.0,1,8,0.0,22060,0.0,0,14,8,1,6.0,4,5,0,3,3,1.0,3.0,2.0,7.887926545792654
37,0.0,2,2,9,4,2,1,229,0.0,2,2,1.0,20860,4.0,0,14,8,0,17.0,3,3,1,3,3,4.0,3.0,2.0,8.882879515317788
20,0.0,2,1,17,4,3,1,230,0.0,1,8,2.0,22930,1.0,0,13,8,2,1.0,3,1,0,1,3,4.0,2.0,4.0,7.089900137741047
42,0.0,2,1,28,4,1,1,231,0.0,2,4,1.0,26450,1.0,0,15,8,0,10.0,5,10,2,3,3,3.0,4.0,3.0,7.4908156028368795
43,0.0,2,1,10,5,5,1,232,0.0,2,7,0.0,26830,4.0,0,11,8,0,21.0,3,1,0,3,3,2.0,4.0,2.0,8.685538548752834
38,0.0,2,0,2,4,3,1,233,1.0,1,1,2.0,20140,3.0,0,17,8,1,8.0,5,0,0,4,3,3.0,1.0,2.0,6.802448347107439
43,0.0,1,2,4,3,3,1,234,0.0,2,0,0.0,34190,3.0,0,11,8,1,10.0,5,8,4,3,3,4.0,3.0,3.0,9.126422039323273
48,0.0,2,1,8,1,3,1,235,1.0,2,2,1.0,53760,7.0,0,13,8,1,21.0,3,3,0,4,3,4.0,1.0,1.0,7.0165869667135485
44,0.0,2,2,29,4,2,1,236,1.0,2,7,2.0,19510,4.0,0,22,8,3,10.0,4,2,0,4,4,1.0,3.0,4.0,6.7042970272904485
34,0.0,2,1,13,4,1,1,237,0.0,1,2,0.0,23410,1.0,0,20,8,2,8.0,3,8,0,2,4,3.0,3.0,3.0,8.402038626609443
27,1.0,2,2,27,3,1,1,238,1.0,2,6,0.0,22930,0.0,0,18,8,0,5.0,0,4,0,3,3,3.0,1.0,3.0,6.483074151557415
21,0.0,2,2,16,2,1,1,239,1.0,3,7,2.0,87260,1.0,0,11,8,1,3.0,2,3,1,1,3,3.0,3.0,3.0,7.233100241545895
44,0.0,2,1,2,2,1,1,240,1.0,1,2,1.0,40110,4.0,0,14,8,1,26.0,2,2,0,3,3,4.0,4.0,4.0,8.69020202020202
22,0.0,2,1,2,2,3,1,241,0.0,2,2,1.0,195450,0.0,0,14,8,0,3.0,3,2,2,2,3,1.0,3.0,3.0,6.037342143906022
33,0.0,2,2,13,4,2,1,242,0.0,2,4,0.0,45680,0.0,0,18,8,1,6.0,2,5,1,3,3,3.0,3.0,3.0,7.282165484633569
32,0.0,2,1,1,1,1,1,243,0.0,1,0,1.0,30220,1.0,0,16,8,1,6.0,3,6,0,3,3,1.0,4.0,2.0,9.377237144168962
30,0.0,1,1,4,5,5,1,244,1.0,3,3,0.0,57720,1.0,0,17,8,0,1.0,3,1,0,3,3,3.0,3.0,3.0,7.309830051570557
53,0.0,2,1,24,3,4,1,245,0.0,3,3,2.0,22690,7.0,0,11,8,1,18.0,2,14,8,2,3,4.0,1.0,4.0,7.1137529550827425
34,0.0,2,1,1,5,3,1,246,1.0,1,6,1.0,53810,1.0,0,12,8,0,10.0,0,10,8,3,3,2.0,4.0,2.0,7.438477452347745
45,1.0,1,1,19,4,1,1,247,1.0,3,5,1.0,34410,2.0,0,13,8,1,5.0,5,1,0,3,3,1.0,1.0,3.0,7.57411306042885
26,0.0,2,1,7,2,1,1,248,1.0,1,4,1.0,54540,1.0,0,13,8,1,3.0,5,3,0,4,3,3.0,4.0,3.0,9.9631910291439
37,0.0,2,1,4,3,3,1,249,1.0,1,3,1.0,98840,1.0,0,14,8,0,10.0,3,10,7,2,3,3.0,3.0,3.0,6.214981325863679
29,0.0,2,1,2,3,1,1,250,0.0,1,0,1.0,41570,1.0,0,17,8,3,6.0,2,6,1,3,3,2.0,3.0,2.0,6.810724121557454
35,0.0,2,1,10,5,3,1,251,0.0,4,2,2.0,134580,1.0,0,11,8,0,17.0,3,17,11,3,3,2.0,4.0,3.0,6.655866150961088
33,0.0,1,1,8,3,5,1,252,1.0,2,2,0.0,90690,3.0,0,25,8,1,15.0,3,13,4,3,4,3.0,4.0,1.0,7.5149104683195596
54,0.0,2,1,5,2,1,1,253,0.0,2,7,1.0,40140,2.0,0,19,8,1,16.0,4,9,7,2,3,3.0,2.0,4.0,6.40839790448343
36,0.0,2,1,8,3,1,1,254,1.0,2,6,0.0,59150,2.0,0,13,8,1,13.0,3,3,0,2,3,2.0,2.0,3.0,10.702960618846696
27,0.0,2,2,9,3,2,1,255,1.0,5,5,2.0,59930,0.0,0,14,8,1,5.0,3,4,1,1,3,1.0,4.0,3.0,7.003219806763285
20,1.0,2,1,1,3,1,1,256,1.0,5,8,2.0,61620,1.0,0,12,8,3,1.0,2,1,1,2,3,4.0,3.0,3.0,8.629089635854342
33,1.0,1,1,15,4,3,1,257,0.0,1,2,2.0,24060,1.0,0,11,8,0,10.0,3,10,9,3,3,1.0,1.0,3.0,10.40263888888889
35,0.0,0,1,2,1,3,1,258,1.0,1,6,1.0,187400,1.0,0,19,8,1,1.0,2,1,0,4,3,3.0,3.0,3.0,6.731132756132755
23,0.0,2,1,2,3,1,1,259,1.0,1,0,1.0,76370,2.0,0,11,8,1,5.0,3,3,0,3,3,1.0,1.0,4.0,7.0899406457739795
25,0.0,2,1,11,3,3,1,260,1.0,2,4,1.0,100960,0.0,0,11,8,1,4.0,3,3,1,3,3,4.0,2.0,3.0,7.680787229137851
38,0.0,2,1,16,3,1,1,261,1.0,5,6,2.0,147560,0.0,0,20,8,1,8.0,3,7,0,2,4,4.0,4.0,3.0,6.798771808999082
29,0.0,1,2,2,4,1,1,262,1.0,4,0,0.0,64990,1.0,0,18,8,3,10.0,3,10,2,2,3,2.0,4.0,3.0,7.80546943231441
48,0.0,2,1,16,3,5,1,263,1.0,1,7,1.0,97240,3.0,0,13,8,0,12.0,2,2,2,4,3,2.0,2.0,3.0,7.0984033816425125
27,0.0,1,2,4,3,5,1,264,1.0,5,2,0.0,21940,1.0,0,12,8,0,6.0,5,6,0,3,3,4.0,4.0,3.0,8.88621676163343
37,0.0,2,1,16,3,1,1,265,1.0,3,3,2.0,33880,3.0,0,11,8,0,4.0,2,1,0,4,3,4.0,4.0,3.0,7.604899320718097
50,0.0,2,2,5,3,3,1,266,1.0,1,2,1.0,54730,1.0,0,19,8,1,20.0,2,20,3,4,3,4.0,3.0,3.0,9.119233288166214
34,0.0,2,1,18,1,3,1,267,1.0,1,0,2.0,27030,1.0,0,21,8,1,9.0,2,8,7,3,4,4.0,2.0,4.0,6.820739942528735
24,1.0,2,1,17,2,1,1,268,0.0,1,0,2.0,25010,9.0,0,12,8,0,4.0,3,2,2,1,3,1.0,3.0,3.0,7.5126982480405715
39,0.0,2,1,12,5,3,1,269,0.0,1,8,2.0,62200,1.0,0,14,8,2,20.0,2,20,11,3,3,4.0,3.0,3.0,6.712491654744873
32,0.0,2,1,2,3,1,1,270,1.0,5,6,2.0,30380,1.0,0,11,8,0,10.0,5,10,0,1,3,4.0,4.0,2.0,7.899165479582146
50,1.0,1,1,4,2,3,1,271,1.0,4,8,1.0,44240,3.0,0,14,8,1,18.0,2,4,1,2,3,2.0,3.0,3.0,8.20500112917796
38,0.0,2,1,9,4,1,1,272,1.0,1,7,2.0,43120,0.0,0,12,8,1,10.0,2,9,1,2,3,2.0,4.0,2.0,7.165214592274678
27,0.0,2,1,10,3,3,1,273,1.0,5,6,1.0,132450,1.0,0,23,8,1,9.0,3,9,0,2,4,3.0,1.0,3.0,6.510595238095238
32,0.0,2,2,1,3,3,1,274,1.0,2,7,2.0,136640,3.0,0,14,8,0,10.0,6,7,7,3,3,3.0,4.0,3.0,7.932475845410628
47,0.0,2,1,2,3,3,1,275,0.0,5,7,2.0,50210,2.0,0,17,8,0,20.0,3,7,1,3,3,4.0,1.0,3.0,6.717376142376143
40,0.0,1,1,3,4,3,1,276,0.0,3,1,1.0,51260,5.0,0,18,8,0,20.0,2,18,1,3,3,4.0,1.0,3.0,8.616050275482094
53,0.0,2,1,7,1,1,1,277,1.0,2,2,1.0,28590,3.0,0,18,8,1,32.0,2,5,1,3,3,3.0,3.0,3.0,6.7559891304347826
60,0.0,2,1,8,2,1,1,279,0.0,5,2,2.0,53290,8.0,0,20,8,0,10.0,3,2,2,4,4,1.0,1.0,3.0,6.608694327238632
27,0.0,1,1,29,1,1,1,280,1.0,2,4,0.0,43250,1.0,0,14,8,0,9.0,2,9,1,2,3,4.0,1.0,2.0,7.345515705578998
41,0.0,2,1,3,3,3,1,281,1.0,1,4,1.0,72600,1.0,0,16,8,0,22.0,2,22,2,3,3,4.0,3.0,3.0,6.168100858369098
50,0.0,2,2,9,3,1,1,282,1.0,2,6,1.0,23220,7.0,0,25,8,1,4.0,0,2,2,4,4,4.0,2.0,3.0,7.386711943220753
28,1.0,2,2,2,4,1,1,283,1.0,3,6,2.0,20750,7.0,0,18,8,3,10.0,0,7,3,2,3,1.0,2.0,3.0,8.098430373605046
36,0.0,0,1,10,4,5,1,284,0.0,2,6,1.0,41520,9.0,0,19,8,1,10.0,3,8,0,3,3,1.0,1.0,3.0,6.020169234360411
38,0.0,2,1,1,3,3,1,285,0.0,3,3,2.0,96190,4.0,0,13,8,1,10.0,2,1,0,3,3,3.0,3.0,4.0,9.813845220766616
44,0.0,0,1,8,2,1,1,286,1.0,1,6,2.0,135030,2.0,0,12,8,0,9.0,6,5,1,2,3,1.0,3.0,3.0,6.108189257722453
47,0.0,1,1,27,3,1,1,287,1.0,1,6,0.0,54410,9.0,0,22,8,1,28.0,6,22,11,2,4,4.0,3.0,2.0,8.305402717127608
30,0.0,2,1,8,3,1,1,288,1.0,2,7,0.0,52090,7.0,0,14,8,1,10.0,3,8,7,3,3,3.0,4.0,2.0,7.521103958035289
29,0.0,2,1,1,2,3,1,289,0.0,1,7,2.0,106730,1.0,0,13,8,3,1.0,2,1,0,3,3,3.0,3.0,3.0,6.406720393232739
42,1.0,1,1,10,1,1,1,290,0.0,1,7,0.0,50100,6.0,0,21,8,3,7.0,3,2,2,3,4,3.0,3.0,3.0,10.005455602045561
43,0.0,1,1,26,1,1,1,291,1.0,1,2,1.0,135490,3.0,0,11,8,2,7.0,3,2,2,3,3,4.0,4.0,3.0,7.097786016949152
34,0.0,2,1,2,5,5,1,292,1.0,2,0,2.0,49990,3.0,0,12,8,2,10.0,2,5,4,4,3,2.0,3.0,3.0,6.407837219935986
23,0.0,2,2,13,3,2,1,293,1.0,5,7,1.0,42210,1.0,0,11,8,1,5.0,4,4,0,3,3,2.0,1.0,4.0,7.803427128427129
39,0.0,2,2,2,4,2,1,294,0.0,4,0,1.0,138720,9.0,0,12,8,3,12.0,3,8,3,2,3,3.0,2.0,1.0,6.29586214845551
56,0.0,2,1,2,4,3,1,295,1.0,1,3,1.0,20420,7.0,0,12,8,0,30.0,6,10,1,3,3,3.0,4.0,2.0,7.136065808297568
40,0.0,2,2,9,3,2,1,296,1.0,2,6,2.0,20730,0.0,0,14,8,0,5.0,3,4,2,3,3,4.0,4.0,2.0,8.798176638176637
27,0.0,2,1,10,3,1,1,297,0.0,1,2,2.0,29560,8.0,0,13,8,0,9.0,6,7,0,3,3,4.0,1.0,1.0,7.500663706739527
29,0.0,2,2,20,3,2,1,298,0.0,2,3,0.0,29260,1.0,0,15,8,1,2.0,3,2,2,2,3,4.0,2.0,3.0,7.083401261523531
53,0.0,2,1,9,3,1,1,299,0.0,3,2,2.0,48090,2.0,0,18,8,0,19.0,2,2,2,3,3,4.0,4.0,3.0,6.276725403817915
35,0.0,0,1,5,1,3,1,300,1.0,1,0,0.0,51630,2.0,0,18,8,2,16.0,4,1,0,3,3,4.0,1.0,4.0,7.098347763347763
32,0.0,1,2,4,4,1,1,301,1.0,2,7,1.0,188440,1.0,0,19,8,0,10.0,3,10,4,1,3,3.0,4.0,3.0,7.805346304454234
38,0.0,2,2,10,3,3,1,302,1.0,4,2,1.0,181720,6.0,0,12,8,2,6.0,5,1,0,3,3,4.0,3.0,1.0,10.902830520393811
34,0.0,2,1,20,3,3,1,303,0.0,3,2,0.0,57440,3.0,0,19,8,1,7.0,4,0,0,2,3,2.0,1.0,3.0,6.1924824929971996
33,1.0,2,1,1,2,3,1,305,1.0,3,2,2.0,28710,1.0,0,17,8,3,10.0,2,10,7,3,3,4.0,4.0,2.0,10.050054855275445
25,0.0,2,1,8,3,1,1,306,1.0,2,6,2.0,74840,1.0,0,15,8,0,6.0,3,6,1,3,3,3.0,4.0,2.0,7.678097461685824
45,0.0,2,2,2,3,1,1,307,1.0,3,0,2.0,60740,0.0,0,14,8,0,9.0,2,8,3,3,3,2.0,3.0,3.0,5.978927895981087
23,0.0,2,1,23,1,1,1,308,0.0,2,6,2.0,173280,1.0,0,17,8,1,2.0,2,2,0,1,3,1.0,3.0,3.0,7.978443486590038
47,1.0,1,1,4,3,1,1,309,1.0,1,5,2.0,27740,4.0,0,13,8,1,13.0,2,5,1,3,3,2.0,3.0,3.0,10.008350095785442
34,0.0,2,1,12,3,5,1,310,1.0,1,6,2.0,45050,1.0,0,12,8,0,6.0,3,6,1,3,3,4.0,4.0,3.0,7.78325819672131
55,1.0,2,0,7,3,0,1,311,1.0,4,2,1.0,74280,5.0,0,12,8,0,24.0,2,5,1,3,3,4.0,1.0,3.0,7.978675034867503
36,0.0,0,1,7,2,1,1,312,1.0,5,7,2.0,116310,1.0,0,18,8,1,10.0,2,10,0,1,3,1.0,1.0,3.0,7.403508141762452
52,0.0,0,1,1,4,1,1,313,1.0,5,7,1.0,97380,0.0,0,18,8,2,5.0,2,4,1,3,3,4.0,4.0,3.0,7.212850091827365
26,0.0,1,1,2,2,1,1,314,1.0,1,4,0.0,28350,3.0,0,11,8,1,5.0,2,2,2,3,3,1.0,4.0,3.0,7.081466714559386
29,0.0,2,1,10,2,3,1,315,1.0,3,4,1.0,169590,4.0,0,14,8,3,11.0,5,8,1,3,3,2.0,3.0,2.0,6.293542824074074
26,1.0,2,1,15,2,1,1,316,1.0,2,2,2.0,26130,6.0,0,19,8,1,6.0,2,4,1,3,3,4.0,1.0,2.0,6.192324879227052
34,0.0,2,1,14,4,5,1,317,1.0,2,4,2.0,61460,2.0,0,12,8,0,10.0,3,4,1,3,3,2.0,4.0,3.0,6.202630172013016
54,0.0,2,1,18,4,3,1,318,0.0,2,2,0.0,49630,9.0,0,15,8,1,9.0,2,5,1,3,3,4.0,1.0,3.0,8.909899817850638
27,0.0,1,1,13,2,1,1,319,0.0,4,6,1.0,195370,0.0,0,12,8,0,5.0,5,4,1,3,3,3.0,4.0,3.0,6.809992997198879
37,0.0,2,2,2,4,5,1,320,1.0,2,4,0.0,61720,0.0,0,11,8,0,6.0,1,5,4,3,3,4.0,1.0,2.0,9.455226337448561
38,0.0,1,2,2,4,1,1,321,0.0,2,6,2.0,23680,6.0,0,11,8,1,17.0,3,15,4,3,3,1.0,1.0,3.0,10.81049701561065
34,0.0,2,2,2,3,2,1,322,1.0,1,8,2.0,103120,1.0,0,12,8,0,6.0,2,6,1,3,3,3.0,1.0,3.0,6.92431697931698
35,0.0,2,1,5,4,3,1,323,1.0,3,3,1.0,16750,1.0,0,16,8,0,3.0,6,3,0,2,3,1.0,4.0,2.0,7.79930669398907
30,0.0,2,1,20,3,3,1,324,1.0,1,2,1.0,25230,3.0,0,13,8,1,7.0,2,2,0,3,3,4.0,3.0,3.0,7.168747563352827
40,0.0,1,1,10,4,3,1,325,1.0,2,4,1.0,65670,1.0,0,13,8,1,8.0,3,8,3,4,3,3.0,2.0,3.0,6.453228166438043
34,0.0,2,1,10,3,1,1,326,1.0,3,0,1.0,47390,5.0,0,24,8,2,6.0,2,3,1,3,4,3.0,1.0,3.0,7.936015283842794
23,1.0,2,2,2,3,3,1,328,0.0,4,4,1.0,45590,1.0,0,18,8,1,1.0,2,0,0,2,3,3.0,1.0,3.0,7.975096108766995
24,0.0,0,2,1,5,2,1,329,0.0,1,4,0.0,81890,1.0,0,14,8,1,1.0,3,1,0,3,3,3.0,2.0,3.0,6.815337713231903
52,0.0,2,1,29,3,1,1,330,1.0,2,4,1.0,29420,8.0,0,11,8,1,9.0,1,5,1,2,3,4.0,3.0,3.0,6.073565400843882
50,0.0,2,1,8,4,1,1,331,1.0,2,7,1.0,49410,5.0,0,11,8,1,30.0,3,4,0,1,3,3.0,3.0,3.0,6.410002354048964
29,1.0,2,2,2,4,2,1,332,0.0,4,6,1.0,106500,1.0,0,13,8,2,1.0,2,1,0,4,3,2.0,1.0,3.0,10.695543234767024
33,0.0,2,1,3,4,1,1,333,1.0,4,4,1.0,59020,0.0,0,12,8,1,14.0,2,13,3,3,3,3.0,3.0,4.0,6.985387275242046
33,1.0,2,1,23,5,1,1,334,1.0,1,1,2.0,86390,5.0,0,16,8,2,6.0,3,3,0,2,3,1.0,1.0,3.0,7.986834251606979
36,0.0,2,2,6,3,3,1,336,0.0,2,7,1.0,42000,0.0,0,22,8,0,10.0,3,9,0,3,4,3.0,2.0,3.0,7.715425194931774
29,0.0,2,1,10,3,4,1,337,1.0,1,6,1.0,34520,1.0,0,11,8,0,10.0,3,10,0,2,3,3.0,3.0,3.0,7.72597758702909
35,0.0,2,2,10,4,2,1,339,0.0,1,6,2.0,26320,3.0,0,13,8,3,7.0,3,2,2,4,3,4.0,3.0,3.0,7.781327941865917
42,0.0,2,2,15,1,2,1,340,1.0,2,2,1.0,46680,9.0,0,18,8,2,8.0,2,4,0,3,3,4.0,4.0,3.0,10.4721719348659
28,1.0,2,1,19,4,3,1,341,0.0,2,7,2.0,32040,6.0,0,16,8,1,5.0,4,2,2,2,3,3.0,3.0,2.0,6.202743961352657
36,0.0,2,1,2,3,1,1,342,1.0,2,0,1.0,27200,4.0,0,14,8,1,8.0,3,5,0,3,3,3.0,2.0,3.0,6.620693226120856
32,0.0,2,1,3,1,3,1,343,1.0,2,4,1.0,171810,1.0,0,14,8,0,14.0,2,14,6,2,3,3.0,3.0,3.0,7.992996632996632
40,0.0,1,2,9,3,2,1,344,1.0,3,4,2.0,22380,2.2,0,14,8,0,10.0,3,1,0,3,3,1.0,3.0,3.0,6.885680076628352
30,0.0,2,1,7,3,5,1,345,1.0,2,5,2.0,14830,5.0,0,13,8,0,12.0,3,0,0,3,3,3.0,4.0,2.0,9.37787641723356
45,0.0,2,1,10,4,1,1,346,1.0,1,5,2.0,56050,1.0,0,12,8,2,1.0,2,1,0,3,3,2.0,3.0,3.0,6.619438431938432
42,0.0,2,1,20,2,3,1,347,1.0,2,8,1.0,72950,1.0,0,15,8,0,10.0,3,9,7,3,3,2.0,2.0,2.0,7.581864426154549
38,0.0,1,2,4,3,3,1,348,1.0,2,6,0.0,23060,2.0,0,19,8,1,13.0,5,4,1,3,3,1.0,1.0,2.0,7.59510101010101
34,0.0,1,1,7,4,1,1,349,1.0,3,2,2.0,23480,1.0,0,14,8,1,6.0,3,5,1,3,3,3.0,4.0,3.0,6.873507092198581
49,1.0,2,2,7,2,1,1,350,0.0,2,0,1.0,89980,1.0,0,14,8,2,9.0,2,9,7,4,3,3.0,4.0,4.0,6.287247474747475
55,1.0,2,0,16,3,5,1,351,1.0,4,4,2.0,43190,4.0,0,11,8,0,12.0,3,9,7,4,3,3.0,4.0,2.0,6.376486354775829
